iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
IND,Asia,India,4/23/2020,21393,1409,681,41,15.502,1.021,0.493,0.03,500542,,0.363,,28227,0.02,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,4/24/2020,23077,1684,718,37,16.722,1.22,0.52,0.027,541789,41247,0.393,0.03,29524,0.021,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,4/25/2020,24506,1429,775,57,17.758,1.036,0.562,0.041,579957,38168,0.42,0.028,29691,0.022,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,4/26/2020,26496,1990,824,49,19.2,1.442,0.597,0.036,625309,45352,0.453,0.033,31960,0.023,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,4/27/2020,27892,1396,872,48,20.212,1.012,0.632,0.035,665819,40510,0.482,0.029,33388,0.024,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,4/28/2020,29435,1543,934,62,21.33,1.118,0.677,0.045,716733,50914,0.519,0.037,36302,0.026,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,4/29/2020,31332,1897,1007,73,22.704,1.375,0.73,0.053,770764,54031,0.559,0.039,41312,0.03,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,4/30/2020,33050,1718,1074,67,23.949,1.245,0.778,0.049,830201,59437,0.602,0.043,47094,0.034,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/1/2020,35043,1993,1147,73,25.393,1.444,0.831,0.053,902654,72453,0.654,0.053,51552,0.037,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/2/2020,37336,2293,1218,71,27.055,1.662,0.883,0.051,976363,73709,0.708,0.053,56629,0.041,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/3/2020,39980,2644,1301,83,28.971,1.916,0.943,0.06,1046450,70087,0.758,0.051,60163,0.044,samples tested,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/4/2020,42533,2553,1373,72,30.821,1.85,0.995,0.052,1107233,60783,0.802,0.044,63059,0.046,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/5/2020,46433,3900,1568,195,33.647,2.826,1.136,0.141,1191946,84713,0.864,0.061,67888,0.049,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/6/2020,49391,2958,1694,126,35.79,2.143,1.228,0.091,1276781,84835,0.925,0.061,72288,0.052,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/7/2020,52952,3561,1783,89,38.371,2.58,1.292,0.064,1357413,80632,0.984,0.058,75316,0.055,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/8/2020,56342,3390,1886,103,40.827,2.457,1.367,0.075,1437788,80375,1.042,0.058,76448,0.055,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/9/2020,59662,3320,1981,95,43.233,2.406,1.436,0.069,1523213,85425,1.104,0.062,78121,0.057,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/10/2020,62939,3277,2109,128,45.608,2.375,1.528,0.093,1609037,85824,1.166,0.062,80370,0.058,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/11/2020,67152,4213,2206,97,48.661,3.053,1.599,0.07,1673688,64651,1.213,0.047,80922,0.059,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/12/2020,70756,3604,2293,87,51.272,2.612,1.662,0.063,1759579,85891,1.275,0.062,81090,0.059,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/13/2020,74281,3525,2415,122,53.827,2.554,1.75,0.088,1854250,94671,1.344,0.069,82496,0.06,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/14/2020,78003,3722,2549,134,56.524,2.697,1.847,0.097,1947041,92791,1.411,0.067,84233,0.061,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/15/2020,81970,3967,2649,100,59.398,2.875,1.92,0.072,2039952,92911,1.478,0.067,86023,0.062,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/16/2020,85940,3970,2752,103,62.275,2.877,1.994,0.075,2134277,94325,1.547,0.068,87295,0.063,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/17/2020,90927,4987,2872,120,65.889,3.614,2.081,0.087,2227642,93365,1.614,0.068,88372,0.064,samples tested,81.94,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/18/2020,96169,5242,3029,157,69.687,3.799,2.195,0.114,2302792,75150,1.669,0.054,89872,0.065,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/19/2020,101139,4970,3163,134,73.289,3.601,2.292,0.097,2404267,101475,1.742,0.074,92098,0.067,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/20/2020,106750,5611,3303,140,77.355,4.066,2.393,0.101,2512388,108121,1.821,0.078,94020,0.068,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/21/2020,112359,5609,3435,132,81.419,4.064,2.489,0.096,2615920,103532,1.896,0.075,95554,0.069,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/22/2020,118447,6088,3583,148,85.831,4.412,2.596,0.107,2719434,103514,1.971,0.075,97069,0.07,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/23/2020,125101,6654,3720,137,90.653,4.822,2.696,0.099,2834798,115364,2.054,0.084,100074,0.073,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/24/2020,131868,6767,3867,147,95.556,4.904,2.802,0.107,2943421,108623,2.133,0.079,102254,0.074,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/25/2020,138845,6977,4021,154,100.612,5.056,2.914,0.112,3033591,90170,2.198,0.065,104400,0.076,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/26/2020,145380,6535,4167,146,105.347,4.735,3.02,0.106,3126119,92528,2.265,0.067,103122,0.075,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/27/2020,151767,6387,4337,170,109.976,4.628,3.143,0.123,3242160,116041,2.349,0.084,104253,0.076,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/28/2020,158333,6566,4531,194,114.734,4.758,3.283,0.141,3362136,119976,2.436,0.087,106602,0.077,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/29/2020,165799,7466,4706,175,120.144,5.41,3.41,0.127,3483838,121702,2.525,0.088,109201,0.079,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/30/2020,173763,7964,4971,265,125.915,5.771,3.602,0.192,3611599,127761,2.617,0.093,110972,0.08,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,5/31/2020,182143,8380,5164,193,131.987,6.072,3.742,0.14,3737027,125428,2.708,0.091,113372,0.082,samples tested,79.17,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,6/1/2020,190535,8392,5394,230,138.068,6.081,3.909,0.167,3837207,100180,2.781,0.073,114802,0.083,samples tested,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,6/2/2020,198706,8171,5598,204,143.989,5.921,4.057,0.148,3966075,128868,2.874,0.093,119994,0.087,samples tested,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,6/3/2020,207615,8909,5815,217,150.445,6.456,4.214,0.157,,,,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,6/4/2020,216919,9304,6075,260,157.187,6.742,4.402,0.188,,,,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IND,Asia,India,6/5/2020,226770,9851,6348,273,164.326,7.138,4.6,0.198,,,,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53
IDN,Asia,Indonesia,12/31/2019,0,0,0,0,0,0,0,0,,,,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/1/2020,0,0,0,0,0,0,0,0,,,,,,,,0,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/2/2020,0,0,0,0,0,0,0,0,,,,,,,,0,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/3/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/4/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/5/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/6/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/7/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/8/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/9/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/10/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/11/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/12/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/13/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/14/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/15/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/16/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/17/2020,0,0,0,0,0,0,0,0,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/18/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/19/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/20/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/21/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/22/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/23/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/24/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/25/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/26/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/27/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/28/2020,0,0,0,0,0,0,0,0,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/29/2020,0,0,0,0,0,0,0,0,,,,,,,,13.89,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/30/2020,0,0,0,0,0,0,0,0,,,,,,,,13.89,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,1/31/2020,0,0,0,0,0,0,0,0,,,,,,,,13.89,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/1/2020,0,0,0,0,0,0,0,0,,,,,,,,13.89,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/2/2020,0,0,0,0,0,0,0,0,,,,,,,,13.89,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/3/2020,0,0,0,0,0,0,0,0,,,,,,,,23.15,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/4/2020,0,0,0,0,0,0,0,0,,,,,,,,23.15,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/5/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/6/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/7/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/8/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/9/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/10/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/11/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/12/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/13/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/14/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/15/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/16/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/17/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/18/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/19/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/20/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/21/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/22/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/23/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/24/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/25/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/26/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/27/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/28/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,2/29/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/1/2020,0,0,0,0,0,0,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/2/2020,2,2,0,0,0.007,0.007,0,0,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/7/2020,4,2,0,0,0.015,0.007,0,0,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/9/2020,6,2,0,0,0.022,0.007,0,0,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/11/2020,19,13,0,0,0.069,0.048,0,0,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/12/2020,34,15,1,1,0.124,0.055,0.004,0.004,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/14/2020,69,35,4,3,0.252,0.128,0.015,0.011,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/15/2020,96,27,4,0,0.351,0.099,0.015,0,,,,,,,,40.74,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/16/2020,117,21,5,1,0.428,0.077,0.018,0.004,1230,,0.004,,,,people tested,43.52,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/17/2020,134,17,5,0,0.49,0.062,0.018,0,1255,25,0.005,0,,,people tested,40.74,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/18/2020,172,38,5,0,0.629,0.139,0.018,0,,,,,,,people tested,40.74,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/19/2020,172,0,5,0,0.629,0,0.018,0,1651,,0.006,,,,people tested,43.52,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/20/2020,227,55,19,14,0.83,0.201,0.069,0.051,1898,247,0.007,0.001,,,people tested,43.52,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/21/2020,309,82,25,6,1.13,0.3,0.091,0.022,,,,,,,people tested,43.52,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/22/2020,450,141,38,13,1.645,0.515,0.139,0.048,2409,,0.009,,,,people tested,43.52,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/23/2020,514,64,48,10,1.879,0.234,0.175,0.037,2483,74,0.009,0,179,0.001,people tested,46.3,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/24/2020,579,65,49,1,2.117,0.238,0.179,0.004,2863,380,0.01,0.001,230,0.001,people tested,46.3,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
IDN,Asia,Indonesia,3/25/2020,686,107,55,6,2.508,0.391,0.201,0.022,,,,,279,0.001,people tested,46.3,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04
